Index,ITEM_CODE,EMP_ID,Year,Week,Amount
4030,ESP_002,EMP256,2019,50,1
4031,PROD_005,EMP290,2019,50,11
4032,ESP_002,EMP267,2019,50,3
4033,ESP_006,EMP290,2019,50,2
4034,ESP_001,EMP234,2019,50,0
4035,PROD_004,EMP234,2019,50,28
4036,PROD_001,EMP244,2019,50,28
4037,PROD_004,EMP256,2019,50,10
4038,ESP_005,EMP244,2019,50,7
4039,ESP_005,EMP256,2019,50,2
4040,ESP_007,EMP244,2019,50,5
4041,ESP_003,EMP256,2019,50,1
4042,PROD_005,EMP256,2019,50,24
4043,ESP_008,EMP290,2019,50,1
4044,ESP_004,EMP290,2019,50,1
4045,PROD_005,EMP244,2019,50,29
4046,PROD_001,EMP256,2019,50,31
4047,ESP_004,EMP267,2019,50,4
4048,ESP_003,EMP267,2019,50,4
4049,ESP_004,EMP256,2019,50,1
4050,ESP_008,EMP244,2019,50,6
4051,PROD_004,EMP290,2019,50,10
4052,PROD_001,EMP290,2019,50,22
4053,ESP_005,EMP234,2019,50,0
4054,ESP_007,EMP256,2019,50,2
4055,ESP_004,EMP234,2019,50,0
4056,PROD_002,EMP290,2019,50,18
4057,ESP_003,EMP234,2019,50,0
4058,ESP_007,EMP234,2019,50,0
4059,PROD_002,EMP234,2019,50,16
4060,PROD_008,EMP267,2019,50,31
4061,PROD_007,EMP290,2019,50,3
4062,ESP_006,EMP234,2019,50,2
4063,PROD_006,EMP234,2019,50,18
4064,ESP_003,EMP290,2019,50,1
4065,ESP_002,EMP234,2019,50,0
4066,PROD_007,EMP244,2019,50,30
4067,PROD_003,EMP256,2019,50,21
4068,ESP_008,EMP256,2019,50,2
4069,PROD_008,EMP290,2019,50,10
4070,PROD_001,EMP234,2019,50,29
4071,ESP_004,EMP244,2019,50,6
4072,PROD_006,EMP256,2019,50,19
4073,PROD_005,EMP267,2019,50,31
4074,PROD_004,EMP267,2019,50,33
4075,ESP_003,EMP244,2019,50,5
4076,PROD_008,EMP234,2019,50,25
4077,PROD_003,EMP290,2019,50,18
4078,PROD_007,EMP256,2019,50,17
4079,ESP_008,EMP267,2019,50,4
4080,ESP_007,EMP290,2019,50,0
4081,PROD_003,EMP256,2019,51,21
4082,PROD_005,EMP234,2019,51,31
4083,PROD_008,EMP234,2019,51,23
4084,ESP_006,EMP244,2019,51,8
4085,PROD_008,EMP244,2019,51,39
4086,ESP_006,EMP256,2019,51,5
4087,ESP_004,EMP290,2019,51,2
4088,PROD_002,EMP256,2019,51,31
4089,PROD_006,EMP234,2019,51,20
4090,PROD_001,EMP290,2019,51,21
4091,ESP_003,EMP234,2019,51,0
4092,ESP_005,EMP244,2019,51,5
4093,ESP_003,EMP290,2019,51,0
4094,ESP_003,EMP244,2019,51,2
4095,ESP_003,EMP267,2019,51,3
4096,PROD_004,EMP256,2019,51,10
4097,PROD_007,EMP234,2019,51,18
4098,ESP_003,EMP256,2019,51,1
4099,PROD_008,EMP290,2019,51,8
4100,PROD_005,EMP290,2019,51,9
4101,ESP_007,EMP290,2019,51,1
4102,ESP_007,EMP256,2019,51,1
4103,ESP_008,EMP234,2019,51,0
4104,ESP_008,EMP290,2019,51,0
4105,ESP_007,EMP267,2019,51,2
4106,ESP_008,EMP267,2019,51,3
4107,PROD_001,EMP244,2019,51,26
4108,ESP_008,EMP256,2019,51,2
4109,ESP_008,EMP244,2019,51,6
4110,PROD_007,EMP256,2019,51,11
4111,PROD_007,EMP290,2019,51,11
4112,ESP_005,EMP290,2019,51,1
4113,PROD_008,EMP256,2019,51,21
4114,PROD_006,EMP290,2019,51,10
4115,PROD_004,EMP290,2019,51,21
4116,PROD_003,EMP290,2019,51,13
4117,ESP_006,EMP234,2019,51,2
4118,PROD_006,EMP256,2019,51,21
4119,PROD_002,EMP290,2019,51,25
4120,ESP_005,EMP234,2019,51,0
4121,PROD_001,EMP234,2019,51,16
4122,PROD_003,EMP244,2019,51,14
4123,PROD_004,EMP244,2019,51,28
4124,PROD_006,EMP267,2019,51,15
4125,PROD_002,EMP234,2019,51,23
4126,PROD_003,EMP234,2019,51,18
4127,PROD_003,EMP267,2019,51,22
4128,PROD_006,EMP244,2019,51,24
4129,PROD_001,EMP267,2019,51,25
4130,PROD_002,EMP267,2019,51,25
4131,PROD_001,EMP256,2019,51,19
4132,PROD_002,EMP244,2019,51,22
4133,ESP_006,EMP267,2019,51,4
4134,PROD_005,EMP256,2019,51,25
4135,PROD_004,EMP234,2019,51,27
4136,PROD_005,EMP267,2019,51,31
4137,PROD_005,EMP244,2019,51,23
4138,ESP_007,EMP234,2019,51,0
4139,PROD_007,EMP267,2019,51,29
4140,ESP_007,EMP244,2019,51,3
4141,ESP_001,EMP267,2019,51,4
4142,ESP_005,EMP267,2019,51,4
4143,ESP_001,EMP234,2019,51,0
4144,ESP_001,EMP256,2019,51,1
4145,ESP_002,EMP290,2019,51,1
4146,ESP_004,EMP256,2019,51,1
4147,ESP_004,EMP267,2019,51,2
4148,ESP_004,EMP244,2019,51,5
4149,ESP_004,EMP234,2019,51,0
4150,ESP_001,EMP244,2019,51,6
4151,PROD_008,EMP267,2019,51,26
4152,ESP_002,EMP244,2019,51,3
4153,PROD_004,EMP267,2019,51,23
4154,ESP_006,EMP290,2019,51,2
4155,ESP_002,EMP234,2019,51,0
4156,ESP_005,EMP256,2019,51,2
4157,ESP_001,EMP290,2019,51,1
4158,ESP_002,EMP256,2019,51,1
4159,ESP_002,EMP267,2019,51,2
4160,PROD_007,EMP244,2019,51,18
4161,PROD_003,EMP290,2020,0,9
4162,PROD_006,EMP256,2020,0,7
4163,ESP_001,EMP290,2020,0,0
4164,PROD_001,EMP234,2020,0,31
4165,PROD_008,EMP267,2020,0,38
4166,ESP_007,EMP290,2020,0,0
4167,ESP_003,EMP256,2020,0,1
4168,PROD_004,EMP256,2020,0,6
4169,ESP_008,EMP267,2020,0,4
4170,PROD_008,EMP290,2020,0,8
4171,PROD_006,EMP267,2020,0,42
4172,PROD_005,EMP256,2020,0,15
4173,ESP_001,EMP234,2020,0,0
4174,PROD_004,EMP244,2020,0,31
4175,ESP_001,EMP244,2020,0,10
4176,ESP_001,EMP267,2020,0,4
4177,ESP_008,EMP234,2020,0,0
4178,ESP_001,EMP256,2020,0,2
4179,ESP_002,EMP256,2020,0,1
4180,ESP_002,EMP234,2020,0,0
4181,ESP_003,EMP234,2020,0,0
4182,PROD_001,EMP290,2020,0,16
4183,PROD_007,EMP267,2020,0,32
4184,PROD_007,EMP256,2020,0,14
4185,PROD_003,EMP244,2020,0,38
4186,ESP_007,EMP256,2020,0,2
4187,ESP_006,EMP267,2020,0,10
4188,ESP_006,EMP290,2020,0,1
4189,PROD_002,EMP244,2020,0,36
4190,ESP_007,EMP234,2020,0,0
4191,ESP_003,EMP290,2020,0,0
4192,PROD_005,EMP267,2020,0,26
4193,ESP_004,EMP234,2020,0,0
4194,ESP_003,EMP267,2020,0,3
4195,PROD_002,EMP234,2020,0,32
4196,ESP_002,EMP267,2020,0,1
4197,PROD_008,EMP234,2020,0,9
4198,PROD_006,EMP244,2020,0,31
4199,ESP_008,EMP244,2020,0,4
4200,ESP_002,EMP290,2020,0,0
4201,ESP_004,EMP267,2020,0,2
4202,ESP_008,EMP290,2020,0,0
4203,ESP_004,EMP256,2020,0,1
4204,PROD_003,EMP234,2020,0,36
4205,ESP_004,EMP244,2020,0,5
4206,PROD_008,EMP256,2020,0,15
4207,PROD_003,EMP267,2020,0,32
4208,ESP_005,EMP244,2020,0,6
4209,PROD_002,EMP267,2020,0,19
4210,ESP_008,EMP256,2020,0,1
4211,PROD_007,EMP244,2020,0,34
4212,ESP_005,EMP234,2020,0,0
4213,PROD_004,EMP290,2020,0,10
4214,ESP_004,EMP290,2020,0,1
4215,ESP_007,EMP244,2020,0,5
4216,PROD_007,EMP290,2020,0,7
4217,PROD_003,EMP256,2020,0,19
4218,PROD_006,EMP234,2020,0,15
4219,PROD_006,EMP290,2020,0,7
4220,PROD_004,EMP267,2020,0,31
4221,PROD_005,EMP290,2020,0,7
4222,PROD_001,EMP267,2020,0,34
4223,ESP_005,EMP290,2020,0,0
4224,PROD_002,EMP256,2020,0,24
4225,PROD_005,EMP234,2020,0,18
4226,ESP_002,EMP244,2020,0,4
4227,PROD_001,EMP244,2020,0,42
4228,PROD_002,EMP290,2020,0,15
4229,ESP_005,EMP267,2020,0,3
4230,PROD_007,EMP234,2020,0,16
4231,PROD_004,EMP234,2020,0,25
4232,ESP_003,EMP244,2020,0,5
4233,PROD_001,EMP256,2020,0,26
4234,PROD_008,EMP244,2020,0,28
4235,ESP_006,EMP234,2020,0,1
4236,ESP_005,EMP256,2020,0,1
4237,ESP_007,EMP267,2020,0,2
4238,PROD_005,EMP244,2020,0,27
4239,ESP_006,EMP244,2020,0,10
4240,ESP_006,EMP256,2020,0,2
4241,PROD_005,EMP256,2020,1,11
4242,ESP_007,EMP267,2020,1,1
4243,ESP_004,EMP290,2020,1,1
4244,ESP_005,EMP256,2020,1,1
4245,ESP_002,EMP256,2020,1,1
4246,PROD_007,EMP234,2020,1,17
4247,ESP_004,EMP267,2020,1,2
4248,PROD_007,EMP267,2020,1,28
4249,PROD_003,EMP234,2020,1,33
4250,PROD_006,EMP267,2020,1,34
4251,ESP_004,EMP256,2020,1,2
4252,ESP_008,EMP290,2020,1,0
4253,ESP_007,EMP244,2020,1,5
4254,PROD_002,EMP267,2020,1,53
4255,PROD_004,EMP267,2020,1,35
4256,PROD_005,EMP244,2020,1,34
4257,PROD_008,EMP290,2020,1,16
4258,PROD_002,EMP290,2020,1,7
4259,PROD_006,EMP234,2020,1,26
4260,PROD_006,EMP244,2020,1,39
4261,PROD_008,EMP267,2020,1,27
4262,PROD_007,EMP290,2020,1,10
4263,ESP_006,EMP267,2020,1,8
4264,PROD_005,EMP290,2020,1,18
4265,ESP_004,EMP244,2020,1,5
4266,ESP_005,EMP290,2020,1,1
4267,ESP_005,EMP234,2020,1,0
4268,PROD_001,EMP290,2020,1,15
4269,ESP_002,EMP244,2020,1,5
4270,PROD_006,EMP256,2020,1,11
4271,ESP_001,EMP234,2020,1,1
4272,ESP_005,EMP244,2020,1,8
4273,ESP_003,EMP234,2020,1,1
4274,PROD_003,EMP256,2020,1,14
4275,PROD_008,EMP234,2020,1,13
4276,ESP_005,EMP267,2020,1,5
4277,ESP_008,EMP267,2020,1,2
4278,PROD_006,EMP290,2020,1,19
4279,PROD_001,EMP267,2020,1,37
4280,ESP_002,EMP290,2020,1,0
4281,ESP_006,EMP256,2020,1,3
4282,ESP_003,EMP290,2020,1,0
4283,ESP_006,EMP244,2020,1,13
4284,PROD_003,EMP267,2020,1,41
4285,PROD_008,EMP244,2020,1,23
4286,PROD_004,EMP234,2020,1,37
4287,PROD_004,EMP290,2020,1,14
4288,ESP_007,EMP256,2020,1,2
4289,PROD_001,EMP244,2020,1,48
4290,ESP_001,EMP267,2020,1,4
4291,ESP_001,EMP244,2020,1,12
4292,PROD_002,EMP234,2020,1,34
4293,ESP_001,EMP256,2020,1,3
4294,PROD_003,EMP244,2020,1,26
4295,PROD_007,EMP244,2020,1,30
4296,PROD_002,EMP256,2020,1,18
4297,PROD_001,EMP234,2020,1,35
4298,ESP_007,EMP234,2020,1,0
4299,ESP_003,EMP244,2020,1,4
4300,PROD_007,EMP256,2020,1,12
4301,ESP_008,EMP234,2020,1,0
4302,ESP_006,EMP290,2020,1,2
4303,ESP_002,EMP234,2020,1,0
4304,ESP_003,EMP256,2020,1,1
4305,ESP_006,EMP234,2020,1,3
4306,ESP_008,EMP256,2020,1,1
4307,PROD_004,EMP256,2020,1,13
4308,ESP_004,EMP234,2020,1,0
4309,ESP_001,EMP290,2020,1,0
4310,PROD_005,EMP234,2020,1,26
4311,PROD_005,EMP267,2020,1,43
4312,PROD_003,EMP290,2020,1,12
4313,ESP_008,EMP244,2020,1,4
4314,PROD_001,EMP256,2020,1,28
4315,ESP_007,EMP290,2020,1,0
4316,PROD_008,EMP256,2020,1,12
4317,PROD_004,EMP244,2020,1,28
4318,PROD_002,EMP244,2020,1,42
4319,ESP_003,EMP267,2020,1,4
4320,ESP_002,EMP267,2020,1,3
4321,ESP_004,EMP256,2020,2,3
4322,ESP_001,EMP290,2020,2,0
4323,ESP_006,EMP244,2020,2,18
4324,PROD_004,EMP244,2020,2,41
4325,PROD_008,EMP267,2020,2,36
4326,ESP_004,EMP267,2020,2,1
4327,ESP_008,EMP234,2020,2,0
4328,PROD_001,EMP244,2020,2,38
4329,PROD_003,EMP267,2020,2,50
4330,PROD_003,EMP290,2020,2,11
4331,PROD_002,EMP290,2020,2,10
4332,ESP_001,EMP256,2020,2,4
4333,PROD_007,EMP234,2020,2,12
4334,ESP_001,EMP244,2020,2,10
4335,PROD_007,EMP256,2020,2,9
4336,ESP_003,EMP256,2020,2,2
4337,PROD_004,EMP256,2020,2,16
4338,ESP_002,EMP234,2020,2,1
4339,ESP_003,EMP234,2020,2,1
4340,PROD_002,EMP267,2020,2,43
4341,ESP_002,EMP267,2020,2,1
4342,PROD_002,EMP234,2020,2,46
4343,ESP_008,EMP244,2020,2,6
4344,PROD_006,EMP290,2020,2,4
4345,ESP_003,EMP290,2020,2,0
4346,PROD_008,EMP290,2020,2,9
4347,ESP_002,EMP244,2020,2,4
4348,PROD_004,EMP234,2020,2,42
4349,PROD_006,EMP256,2020,2,6
4350,PROD_006,EMP234,2020,2,11
4351,ESP_005,EMP267,2020,2,4
4352,ESP_007,EMP234,2020,2,0
4353,PROD_003,EMP256,2020,2,17
4354,PROD_001,EMP267,2020,2,26
4355,ESP_007,EMP244,2020,2,8
4356,PROD_005,EMP256,2020,2,26
4357,PROD_001,EMP256,2020,2,33
4358,PROD_005,EMP290,2020,2,11
4359,ESP_007,EMP256,2020,2,1
4360,ESP_005,EMP256,2020,2,3
4361,PROD_002,EMP244,2020,2,27
4362,PROD_005,EMP234,2020,2,12
4363,PROD_007,EMP290,2020,2,9
4364,ESP_006,EMP290,2020,2,0
4365,PROD_004,EMP267,2020,2,36
4366,ESP_004,EMP244,2020,2,7
4367,PROD_008,EMP244,2020,2,35
4368,PROD_008,EMP256,2020,2,9
4369,ESP_003,EMP267,2020,2,3
4370,ESP_006,EMP267,2020,2,8
4371,ESP_001,EMP234,2020,2,1
4372,ESP_004,EMP234,2020,2,1
4373,PROD_005,EMP267,2020,2,46
4374,ESP_008,EMP267,2020,2,2
4375,PROD_008,EMP234,2020,2,15
4376,ESP_008,EMP256,2020,2,1
4377,PROD_003,EMP244,2020,2,37
4378,ESP_005,EMP290,2020,2,0
4379,ESP_002,EMP290,2020,2,0
4380,ESP_003,EMP244,2020,2,6
4381,ESP_007,EMP290,2020,2,0
4382,PROD_006,EMP244,2020,2,50
4383,PROD_003,EMP234,2020,2,40
4384,PROD_005,EMP244,2020,2,43
4385,ESP_008,EMP290,2020,2,0
4386,PROD_001,EMP234,2020,2,29
4387,PROD_006,EMP267,2020,2,40
4388,ESP_002,EMP256,2020,2,1
4389,PROD_007,EMP244,2020,2,42
4390,ESP_005,EMP234,2020,2,0
4391,ESP_005,EMP244,2020,2,10
4392,PROD_004,EMP290,2020,2,13
4393,ESP_007,EMP267,2020,2,1
4394,ESP_001,EMP267,2020,2,2
4395,PROD_001,EMP290,2020,2,27
4396,ESP_006,EMP234,2020,2,2
4397,ESP_006,EMP256,2020,2,2
4398,PROD_002,EMP256,2020,2,15
4399,PROD_007,EMP267,2020,2,39
4400,ESP_004,EMP290,2020,2,0
4401,ESP_001,EMP267,2020,3,1
4402,PROD_001,EMP256,2020,3,32
4403,PROD_007,EMP256,2020,3,11
4404,PROD_003,EMP267,2020,3,35
4405,ESP_003,EMP290,2020,3,0
4406,ESP_001,EMP234,2020,3,3
4407,PROD_007,EMP234,2020,3,10
4408,ESP_001,EMP244,2020,3,11
4409,PROD_001,EMP267,2020,3,27
4410,ESP_007,EMP267,2020,3,1
4411,ESP_003,EMP256,2020,3,3
4412,PROD_003,EMP234,2020,3,46
4413,ESP_004,EMP234,2020,3,2
4414,ESP_002,EMP256,2020,3,1
4415,PROD_008,EMP244,2020,3,34
4416,ESP_008,EMP267,2020,3,1
4417,PROD_002,EMP234,2020,3,30
4418,PROD_008,EMP234,2020,3,18
4419,ESP_007,EMP244,2020,3,8
4420,ESP_002,EMP290,2020,3,0
4421,PROD_005,EMP290,2020,3,14
4422,ESP_005,EMP290,2020,3,0
4423,PROD_008,EMP267,2020,3,36
4424,ESP_008,EMP256,2020,3,1
4425,PROD_005,EMP256,2020,3,15
4426,PROD_007,EMP267,2020,3,36
4427,PROD_006,EMP256,2020,3,12
4428,PROD_004,EMP234,2020,3,50
4429,PROD_006,EMP244,2020,3,31
4430,ESP_008,EMP290,2020,3,0
4431,PROD_001,EMP234,2020,3,42
4432,ESP_003,EMP267,2020,3,2
4433,PROD_003,EMP290,2020,3,16
4434,PROD_005,EMP267,2020,3,39
4435,PROD_007,EMP290,2020,3,11
4436,ESP_001,EMP256,2020,3,4
4437,PROD_004,EMP256,2020,3,9
4438,ESP_004,EMP267,2020,3,1
4439,ESP_003,EMP234,2020,3,3
4440,ESP_006,EMP267,2020,3,7
4441,PROD_002,EMP290,2020,3,18
4442,PROD_002,EMP244,2020,3,33
4443,ESP_005,EMP256,2020,3,2
4444,ESP_006,EMP234,2020,3,3
4445,ESP_006,EMP290,2020,3,1
4446,ESP_002,EMP234,2020,3,1
4447,PROD_004,EMP290,2020,3,11
4448,PROD_008,EMP256,2020,3,12
4449,PROD_006,EMP234,2020,3,15
4450,PROD_005,EMP244,2020,3,45
4451,PROD_004,EMP244,2020,3,36
4452,ESP_006,EMP244,2020,3,11
4453,ESP_004,EMP290,2020,3,0
4454,PROD_001,EMP290,2020,3,14
4455,PROD_008,EMP290,2020,3,9
4456,PROD_003,EMP256,2020,3,27
4457,PROD_007,EMP244,2020,3,42
4458,ESP_004,EMP244,2020,3,7
4459,PROD_004,EMP267,2020,3,44
4460,PROD_001,EMP244,2020,3,43
4461,PROD_006,EMP267,2020,3,39
4462,ESP_007,EMP290,2020,3,0
4463,ESP_008,EMP234,2020,3,1
4464,ESP_003,EMP244,2020,3,8
4465,ESP_005,EMP267,2020,3,2
4466,ESP_002,EMP244,2020,3,5
4467,PROD_002,EMP256,2020,3,21
4468,ESP_001,EMP290,2020,3,0
4469,ESP_007,EMP234,2020,3,0
4470,ESP_006,EMP256,2020,3,3
4471,ESP_007,EMP256,2020,3,2
4472,ESP_002,EMP267,2020,3,1
4473,PROD_002,EMP267,2020,3,41
4474,ESP_005,EMP234,2020,3,1
4475,ESP_005,EMP244,2020,3,11
4476,PROD_005,EMP234,2020,3,17
4477,ESP_004,EMP256,2020,3,2
4478,PROD_006,EMP290,2020,3,9
4479,PROD_003,EMP244,2020,3,43
4480,ESP_008,EMP244,2020,3,6
4481,ESP_007,EMP290,2020,4,0
4482,PROD_005,EMP244,2020,4,28
4483,ESP_003,EMP244,2020,4,10
4484,PROD_008,EMP290,2020,4,9
4485,ESP_005,EMP290,2020,4,0
4486,ESP_008,EMP267,2020,4,0
4487,ESP_004,EMP256,2020,4,3
4488,ESP_007,EMP234,2020,4,1
4489,PROD_005,EMP267,2020,4,41
4490,PROD_003,EMP290,2020,4,8
4491,PROD_005,EMP290,2020,4,9
4492,ESP_001,EMP290,2020,4,0
4493,ESP_005,EMP244,2020,4,7
4494,ESP_004,EMP290,2020,4,0
4495,ESP_001,EMP234,2020,4,3
4496,PROD_003,EMP244,2020,4,51
4497,PROD_003,EMP256,2020,4,14
4498,PROD_004,EMP244,2020,4,45
4499,PROD_007,EMP234,2020,4,23
4500,ESP_006,EMP290,2020,4,1
4501,PROD_003,EMP234,2020,4,39
4502,ESP_007,EMP244,2020,4,6
4503,PROD_001,EMP267,2020,4,49
4504,ESP_002,EMP267,2020,4,0
4505,ESP_004,EMP244,2020,4,9
4506,ESP_002,EMP234,2020,4,1
4507,ESP_008,EMP244,2020,4,7
4508,ESP_005,EMP267,2020,4,1
4509,PROD_006,EMP290,2020,4,8
4510,PROD_001,EMP244,2020,4,35
4511,PROD_006,EMP267,2020,4,47
4512,PROD_008,EMP267,2020,4,35
4513,PROD_005,EMP234,2020,4,23
4514,PROD_007,EMP267,2020,4,47
4515,ESP_004,EMP234,2020,4,1
4516,PROD_002,EMP267,2020,4,39
4517,PROD_004,EMP234,2020,4,18
4518,ESP_002,EMP256,2020,4,2
4519,PROD_001,EMP256,2020,4,20
4520,ESP_001,EMP267,2020,4,0
4521,ESP_006,EMP267,2020,4,7
4522,PROD_004,EMP290,2020,4,9
4523,ESP_001,EMP244,2020,4,9
4524,ESP_008,EMP256,2020,4,2
4525,PROD_004,EMP267,2020,4,36
4526,ESP_001,EMP256,2020,4,3
4527,PROD_007,EMP290,2020,4,5
4528,ESP_007,EMP267,2020,4,0
4529,PROD_007,EMP244,2020,4,29
4530,PROD_001,EMP290,2020,4,19
4531,PROD_001,EMP234,2020,4,31
4532,PROD_002,EMP256,2020,4,20
4533,ESP_003,EMP267,2020,4,1
4534,ESP_006,EMP234,2020,4,4
4535,PROD_003,EMP267,2020,4,36
4536,ESP_005,EMP234,2020,4,1
4537,ESP_004,EMP267,2020,4,0
4538,ESP_006,EMP256,2020,4,4
4539,PROD_008,EMP244,2020,4,33
4540,PROD_006,EMP244,2020,4,37
4541,ESP_006,EMP244,2020,4,14
4542,PROD_006,EMP256,2020,4,15
4543,PROD_002,EMP244,2020,4,40
4544,ESP_008,EMP234,2020,4,1
4545,ESP_002,EMP290,2020,4,0
4546,PROD_002,EMP290,2020,4,21
4547,ESP_007,EMP256,2020,4,2
4548,PROD_004,EMP256,2020,4,18
4549,ESP_003,EMP290,2020,4,0
4550,ESP_005,EMP256,2020,4,2
4551,ESP_003,EMP234,2020,4,3
4552,PROD_005,EMP256,2020,4,13
4553,PROD_006,EMP234,2020,4,19
4554,PROD_002,EMP234,2020,4,39
4555,ESP_002,EMP244,2020,4,7
4556,PROD_008,EMP256,2020,4,14
4557,PROD_007,EMP256,2020,4,13
4558,ESP_003,EMP256,2020,4,2
4559,PROD_008,EMP234,2020,4,15
4560,ESP_008,EMP290,2020,4,0
4561,ESP_004,EMP234,2020,5,2
4562,ESP_001,EMP234,2020,5,4
4563,PROD_001,EMP267,2020,5,48
4564,ESP_008,EMP256,2020,5,1
4565,ESP_005,EMP244,2020,5,9
4566,PROD_006,EMP234,2020,5,15
4567,PROD_003,EMP256,2020,5,18
4568,PROD_002,EMP244,2020,5,48
4569,ESP_005,EMP267,2020,5,4
4570,PROD_005,EMP256,2020,5,11
4571,PROD_003,EMP234,2020,5,39
4572,PROD_002,EMP290,2020,5,8
4573,ESP_001,EMP267,2020,5,5
4574,PROD_003,EMP244,2020,5,39
4575,PROD_008,EMP256,2020,5,14
4576,ESP_003,EMP244,2020,5,8
4577,ESP_004,EMP256,2020,5,2
4578,ESP_004,EMP290,2020,5,0
4579,ESP_006,EMP234,2020,5,3
4580,ESP_006,EMP290,2020,5,1
4581,PROD_008,EMP234,2020,5,10
4582,PROD_007,EMP234,2020,5,14
4583,ESP_008,EMP290,2020,5,0
4584,PROD_006,EMP256,2020,5,11
4585,ESP_007,EMP267,2020,5,4
4586,PROD_004,EMP267,2020,5,38
4587,ESP_005,EMP234,2020,5,1
4588,ESP_006,EMP244,2020,5,11
4589,PROD_006,EMP244,2020,5,30
4590,PROD_003,EMP267,2020,5,35
4591,ESP_004,EMP244,2020,5,5
4592,PROD_008,EMP267,2020,5,39
4593,ESP_005,EMP256,2020,5,1
4594,ESP_004,EMP267,2020,5,3
4595,PROD_008,EMP244,2020,5,27
4596,ESP_005,EMP290,2020,5,0
4597,PROD_004,EMP256,2020,5,16
4598,PROD_007,EMP244,2020,5,24
4599,PROD_002,EMP256,2020,5,19
4600,PROD_001,EMP290,2020,5,12
4601,PROD_005,EMP234,2020,5,15
4602,PROD_002,EMP267,2020,5,46
4603,PROD_006,EMP290,2020,5,12
4604,ESP_007,EMP256,2020,5,2
4605,ESP_008,EMP267,2020,5,4
4606,ESP_007,EMP244,2020,5,5
4607,ESP_002,EMP290,2020,5,0
4608,PROD_001,EMP256,2020,5,33
4609,ESP_001,EMP290,2020,5,0
4610,ESP_002,EMP267,2020,5,4
4611,ESP_001,EMP244,2020,5,10
4612,ESP_008,EMP244,2020,5,5
4613,PROD_006,EMP267,2020,5,31
4614,ESP_006,EMP256,2020,5,3
4615,ESP_003,EMP290,2020,5,0
4616,ESP_007,EMP234,2020,5,1
4617,ESP_008,EMP234,2020,5,1
4618,PROD_003,EMP290,2020,5,9
4619,ESP_006,EMP267,2020,5,8
4620,PROD_005,EMP267,2020,5,31
4621,PROD_005,EMP244,2020,5,35
4622,PROD_001,EMP234,2020,5,35
4623,ESP_001,EMP256,2020,5,4
4624,ESP_003,EMP256,2020,5,2
4625,PROD_004,EMP290,2020,5,13
4626,ESP_003,EMP267,2020,5,4
4627,PROD_001,EMP244,2020,5,39
4628,ESP_003,EMP234,2020,5,3
4629,PROD_007,EMP256,2020,5,12
4630,ESP_007,EMP290,2020,5,0
4631,PROD_002,EMP234,2020,5,51
4632,PROD_008,EMP290,2020,5,10
4633,ESP_002,EMP234,2020,5,2
4634,ESP_002,EMP256,2020,5,1
4635,PROD_004,EMP244,2020,5,25
4636,PROD_004,EMP234,2020,5,32
4637,ESP_002,EMP244,2020,5,8
4638,PROD_005,EMP290,2020,5,16
4639,PROD_007,EMP290,2020,5,8
4640,PROD_007,EMP267,2020,5,40
4641,ESP_008,EMP267,2020,6,7
4642,PROD_006,EMP244,2020,6,37
4643,PROD_006,EMP267,2020,6,43
4644,PROD_002,EMP256,2020,6,21
4645,ESP_006,EMP290,2020,6,1
4646,PROD_002,EMP267,2020,6,45
4647,ESP_004,EMP267,2020,6,6
4648,ESP_001,EMP244,2020,6,10
4649,PROD_007,EMP267,2020,6,35
4650,ESP_007,EMP244,2020,6,7
4651,ESP_001,EMP267,2020,6,8
4652,PROD_006,EMP256,2020,6,10
4653,ESP_004,EMP234,2020,6,3
4654,PROD_007,EMP234,2020,6,23
4655,PROD_008,EMP244,2020,6,33
4656,ESP_001,EMP290,2020,6,0
4657,PROD_002,EMP290,2020,6,7
4658,ESP_005,EMP267,2020,6,9
4659,PROD_008,EMP290,2020,6,12
4660,PROD_002,EMP244,2020,6,38
4661,PROD_007,EMP290,2020,6,15
4662,ESP_008,EMP244,2020,6,6
4663,ESP_002,EMP244,2020,6,6
4664,PROD_007,EMP256,2020,6,8
4665,PROD_004,EMP267,2020,6,36
4666,ESP_008,EMP290,2020,6,0
4667,ESP_002,EMP234,2020,6,1
4668,PROD_005,EMP234,2020,6,18
4669,ESP_005,EMP256,2020,6,1
4670,ESP_004,EMP244,2020,6,8
4671,PROD_003,EMP290,2020,6,18
4672,ESP_001,EMP234,2020,6,3
4673,ESP_001,EMP256,2020,6,3
4674,ESP_008,EMP234,2020,6,1
4675,ESP_006,EMP267,2020,6,15
4676,PROD_001,EMP256,2020,6,42
4677,ESP_003,EMP290,2020,6,0
4678,PROD_005,EMP267,2020,6,41
4679,PROD_004,EMP256,2020,6,16
4680,ESP_002,EMP267,2020,6,8
4681,PROD_008,EMP267,2020,6,33
4682,PROD_005,EMP244,2020,6,26
4683,PROD_005,EMP256,2020,6,12
4684,ESP_002,EMP290,2020,6,0
4685,PROD_008,EMP256,2020,6,17
4686,ESP_005,EMP244,2020,6,7
4687,PROD_004,EMP244,2020,6,42
4688,ESP_007,EMP290,2020,6,0
4689,PROD_006,EMP290,2020,6,11
4690,PROD_001,EMP290,2020,6,13
4691,ESP_004,EMP290,2020,6,0
4692,PROD_003,EMP256,2020,6,18
4693,PROD_006,EMP234,2020,6,16
4694,ESP_008,EMP256,2020,6,1
